Day,Month,Year,States/UTs,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
1.0,1.0,2016.0,mean,27.8,22.73125,24.0268,69.11840000000001,149.58291666666668,140.7384,107.322,86.55,32.81,38.6496,127.19428571428571,116.95360000000001,72.10959999999999,83.51571428571428,97.1086956521739,64.4395,39.334799999999994,207.52599999999998,15.3632,15.354800000000001,23.4984,29.207200000000004
1.0,1.0,2016.0,mode,28.0,18.0,22.0,72.0,160.0,144.0,100.0,90.0,32.0,38.0,113.0,137.0,76.0,86.0,98.0,63.0,46.0,180.0,17.0,9.33,22.0,30.5
1.0,1.0,2016.0,median,28.0,20.625,22.5,69.5,150.25,137.75,105.75,86.67,32.5,38.0,122.83,112.25,72.0,83.0,94.0,62.875,38.25,201.0,16.5,14.0,23.25,29.5
1.0,1.0,2017.0,mean,27.459333333333337,24.46642857142857,26.785999999999998,125.82333333333331,100.60533333333335,104.36466666666665,76.47333333333334,76.448,40.314,39.67133333333334,137.66923076923078,109.75866666666667,77.74533333333333,87.3,94.75600000000001,71.77142857142859,42.90533333333334,201.66600000000003,15.229333333333333,13.889333333333333,13.979333333333333,13.57066666666667
1.0,1.0,2017.0,mode,23.0,24.0,27.0,140.0,97.5,90.0,70.0,80.0,41.0,39.0,112.5,108.0,70.5,84.0,107.0,77.0,43.75,150.0,17.0,13.0,15.0,10.0
1.0,1.0,2017.0,median,27.6,23.625,27.0,126.25,98.2,103.6,77.88,75.0,40.4,39.0,138.8,108.0,75.75,85.75,93.4,71.0,43.5,202.5,16.88,13.0,14.0,10.67
1.0,1.0,2018.0,mean,30.93153846153846,24.141739130434782,26.31423076923077,76.22461538461538,74.0376,77.68307692307692,73.97038461538462,63.043461538461536,41.871538461538464,41.9073076923077,131.71952380952382,109.8026923076923,81.24807692307692,89.43639999999999,95.93719999999999,74.02849999999998,45.809999999999995,210.52884615384616,15.43846153846154,15.375,42.7504,25.3668
1.0,1.0,2018.0,mode,31.0,18.0,23.5,70.0,70.0,70.0,75.0,55.0,42.0,36.0,128.0,104.25,75.0,87.0,92.0,79.0,40.0,220.0,17.0,10.0,35.5,25.0
1.0,1.0,2018.0,median,30.25,23.0,25.0,74.775,71.67,75.5,75.0,58.5,41.75,41.775,128.0,104.625,79.375,89.2,92.33,73.0,43.3,209.125,16.25,14.5,41.67,24.5
1.0,1.0,2019.0,mean,31.7344,26.67956521739131,28.817600000000002,67.8956,73.44708333333334,73.87200000000001,76.9576,63.605599999999995,38.836,43.1684,132.41,113.23279999999998,85.40639999999999,93.38818181818182,99.93291666666666,77.739,44.56,214.79080000000002,15.530399999999997,18.2684,19.1468,23.6008
1.0,1.0,2019.0,mode,38.0,31.0,32.0,72.33,70.0,70.0,83.0,60.0,36.0,42.0,110.25,132.0,82.0,99.0,100.0,93.0,40.0,240.0,18.0,24.0,20.0,15.0
1.0,1.0,2019.0,median,30.67,26.4,27.0,67.25,72.21000000000001,73.5,76.33,60.8,38.0,42.0,134.75,108.0,82.0,93.285,99.5,75.83500000000001,42.5,210.0,17.0,16.8,18.0,23.75
1.0,1.0,2020.0,mean,33.4351724137931,28.75111111111111,30.233448275862067,67.00586206896551,89.22214285714287,99.41620689655171,91.85344827586206,66.82931034482759,39.797586206896554,46.53896551724138,141.58454545454546,116.74034482758621,86.99724137931035,98.0892,107.05892857142858,87.49826086956521,46.94965517241379,224.43965517241378,16.25758620689655,27.135862068965515,94.77620689655173,28.222758620689657
1.0,1.0,2020.0,mode,32.0,33.0,32.0,70.0,80.0,110.0,95.0,70.0,40.0,41.0,120.75,113.0,75.0,93.0,100.0,80.0,60.0,220.0,19.0,28.0,100.0,40.0
1.0,1.0,2020.0,median,32.5,27.4,29.0,67.0,89.15,97.33,91.75,65.0,39.0,45.0,140.16500000000002,113.0,84.5,98.0,104.16499999999999,81.75,44.0,216.67,17.0,26.0,92.75,25.63
1.0,1.0,2021.0,mean,34.86448275862069,27.75740740740741,30.646896551724137,74.10000000000001,105.39571428571428,107.65620689655174,105.73448275862069,79.90965517241379,40.71000000000001,48.46206896551725,164.15782608695653,140.96758620689656,108.23344827586207,116.8824,135.65464285714285,109.70739130434785,48.08862068965517,248.7993103448276,17.547241379310346,30.801379310344828,38.2848275862069,32.31310344827586
1.0,1.0,2021.0,mode,32.0,25.0,25.0,80.0,101.0,131.0,110.0,76.0,39.0,46.0,153.25,140.0,110.0,137.0,140.0,116.0,44.0,220.0,20.0,20.0,40.0,30.0
1.0,1.0,2021.0,median,32.0,26.0,27.5,74.5,101.875,106.0,106.25,76.0,39.5,46.0,164.0,140.0,109.0,114.33,135.625,109.0,47.5,238.75,19.0,30.0,38.0,30.0
1.0,1.0,2022.0,mean,34.60730769230769,27.359166666666667,30.393846153846155,75.37653846153846,102.395,107.35461538461536,101.78423076923076,96.26115384615386,41.76884615384615,51.21923076923077,179.68434782608693,186.6784615384615,138.5376923076923,147.92571428571426,163.7226923076923,126.3848,48.64230769230768,275.42538461538464,19.05923076923077,21.820769230769233,35.25076923076923,45.85038461538462
1.0,1.0,2022.0,mode,32.0,25.0,26.0,69.0,103.25,110.0,114.0,98.0,42.0,64.0,198.0,190.0,153.0,150.0,138.25,125.0,50.0,377.0,21.0,17.0,40.0,47.0
1.0,1.0,2022.0,median,32.9,27.0,28.835,74.875,102.13499999999999,106.9,101.34,96.425,41.94,49.75,182.5,185.0,139.25,147.5,164.16500000000002,129.0,47.335,282.975,19.5,20.5,34.265,45.0
1.0,1.0,2023.0,mean,38.690000000000005,32.16636363636364,37.73333333333333,72.39565217391305,112.70478260869564,108.48826086956522,104.34652173913042,96.28541666666666,42.67541666666667,57.38958333333333,191.1678947368421,174.8413043478261,135.10826086956524,158.1895652173913,175.36739130434785,121.32047619047619,50.25347826086955,274.28041666666667,21.569166666666664,26.081666666666667,30.765,28.431249999999995
1.0,1.0,2023.0,mode,35.0,41.0,40.0,80.0,120.0,117.0,109.0,110.0,50.0,56.0,176.0,207.5,117.25,175.0,166.5,123.25,53.0,284.25,26.6,23.0,40.0,23.75
1.0,1.0,2023.0,median,35.5,30.73,35.870000000000005,70.5,110.75,108.33,103.0,94.035,41.46,55.71,188.67,172.0,137.33,157.67,175.0,120.2,45.2,283.125,21.55,23.0,27.335,25.415
1.0,1.0,2024.0,mean,44.3458064516129,34.6048275862069,40.878709677419366,85.07333333333334,152.6058064516129,126.40233333333332,117.8109677419355,95.12806451612906,45.88903225806453,60.20967741935484,195.84115384615384,151.14354838709679,130.52533333333335,129.56964285714287,140.654,105.42068965517242,57.90516129032258,293.8261290322581,22.63741935483871,24.353548387096776,41.65161290322581,37.603870967741926
1.0,1.0,2024.0,mode,48.67,38.33,46.0,90.0,135.0,110.0,135.0,83.0,43.33,59.0,202.0,150.0,182.33,127.0,112.67,120.67,55.0,350.0,27.0,43.33,40.0,40.0
1.0,1.0,2024.0,median,42.14,34.88,39.0,82.62,151.75,124.5,115.42,95.0,43.79,59.0,191.37,150.0,126.83500000000001,128.29,142.33499999999998,103.88,52.43,287.5,23.89,22.5,39.83,31.37
1.0,2.0,2016.0,mean,27.98666666666666,23.60304347826087,25.132962962962964,67.458,142.56879999999998,138.41629629629628,105.2562962962963,84.58333333333333,34.78740740740741,40.73407407407407,125.31842105263159,114.93923076923078,73.7396,84.81409090909091,102.69458333333334,65.40263157894738,40.66846153846154,207.79500000000002,15.200740740740741,15.527037037037038,22.177692307692308,24.51615384615385
1.0,2.0,2016.0,mode,28.0,19.0,22.0,71.0,140.0,134.0,104.0,85.0,35.0,44.0,122.0,134.0,82.0,86.0,94.0,69.0,55.0,198.0,17.0,12.0,20.0,38.0
1.0,2.0,2016.0,median,28.0,22.0,23.5,67.5,140.0,134.0,104.0,83.83,34.33,38.33,122.75,111.25,73.0,82.5,95.0,63.0,41.25,209.0,16.5,14.0,21.0,21.125
1.0,2.0,2017.0,mean,29.206,25.383478260869566,27.25,110.47000000000001,97.17119999999998,104.3188,78.2848,78.00479999999999,41.822399999999995,41.5576,136.30904761904762,113.528,79.7616,89.705,96.352,74.10409090909091,43.6225,205.06119999999999,15.5912,14.130799999999997,15.810400000000001,16.462
1.0,2.0,2017.0,mode,31.0,22.0,30.0,107.0,100.0,110.0,70.0,80.0,40.0,44.0,114.5,105.0,75.0,86.0,88.0,70.0,44.0,240.0,18.0,9.0,20.0,15.0
1.0,2.0,2017.0,median,28.0,23.0,26.33,107.0,100.0,102.0,77.25,77.0,41.83,39.83,135.25,105.38,76.75,88.33500000000001,93.6,71.5,44.0,213.33,17.0,12.5,15.0,17.0
1.0,2.0,2018.0,mean,32.035937499999996,25.23666666666667,27.3346875,73.75483870967743,74.34387096774194,75.44774193548388,78.0265625,64.4584375,42.305,44.28,130.36590909090907,110.48333333333333,81.91000000000001,90.55142857142857,97.25857142857144,76.9091304347826,47.54516129032258,218.8790625,15.6196875,15.811250000000001,40.6878125,25.759375
1.0,2.0,2018.0,mode,30.0,26.0,30.0,65.0,70.0,70.0,75.0,55.0,50.0,40.0,128.0,109.0,75.0,90.0,115.0,79.0,38.0,200.0,18.0,20.0,54.0,20.0
1.0,2.0,2018.0,median,30.625,24.0,25.9,71.2,72.25,74.0,75.0,60.625,41.04,42.0,128.0,106.0,80.5,89.5,94.16499999999999,74.0,44.25,210.0,16.314999999999998,15.0,40.665,21.0
1.0,2.0,2019.0,mean,31.92709677419355,26.881333333333334,28.75677419354839,67.59064516129033,74.547,74.68806451612903,77.46580645161292,63.97322580645161,39.303225806451614,44.326129032258066,128.40434782608696,111.46612903225807,85.80193548387096,94.70678571428572,101.62655172413794,79.66272727272725,45.33266666666667,220.15032258064517,15.536451612903226,17.414516129032258,18.200967741935486,23.548387096774192
1.0,2.0,2019.0,mode,32.0,25.0,32.0,75.0,69.5,90.0,83.0,60.0,36.0,42.0,121.0,132.0,76.0,99.0,100.0,82.0,60.0,200.0,18.0,18.0,20.0,30.0
1.0,2.0,2019.0,median,31.0,25.9,28.0,67.0,74.375,75.0,76.71,64.67,38.14,42.0,129.14,108.0,80.33,92.225,100.0,76.0,41.835,208.0,16.5,16.8,17.83,22.25
1.0,2.0,2020.0,mean,32.806785714285716,30.14923076923077,30.838214285714287,67.25178571428572,88.21814814814816,101.28500000000001,96.67607142857143,69.25750000000001,39.94928571428572,47.07607142857143,140.17857142857142,119.37642857142858,92.48428571428572,102.48875,110.4011111111111,94.59086956521737,47.38178571428572,225.94607142857143,15.890357142857143,24.543928571428573,50.84464285714286,26.3725
1.0,2.0,2020.0,mode,34.0,25.0,30.0,65.0,95.0,137.0,100.0,70.0,40.0,45.0,120.33,104.5,95.0,106.0,110.0,98.0,60.0,200.0,20.0,20.0,50.0,15.0
1.0,2.0,2020.0,median,32.875,28.375,29.785,66.33500000000001,88.83,98.375,97.765,68.85499999999999,39.0,45.0,139.33,116.85499999999999,92.5,101.25,110.0,92.14,44.835,214.16500000000002,16.125,22.625,47.25,24.125
1.0,2.0,2021.0,mean,38.753928571428574,28.5716,31.237407407407407,72.97428571428571,105.79571428571428,111.81714285714285,108.28464285714286,81.59178571428572,39.733333333333334,49.08964285714286,164.88809523809522,146.89666666666668,113.94222222222223,126.81095238095237,144.35222222222222,113.5732,49.13999999999999,273.1073076923077,17.734074074074073,22.29222222222222,40.60035714285714,24.846071428571427
1.0,2.0,2021.0,mode,30.0,22.0,30.0,75.0,100.0,120.0,110.0,95.0,37.0,46.0,158.0,140.0,121.0,130.0,138.0,113.0,45.0,320.0,19.0,15.0,40.0,60.0
1.0,2.0,2021.0,median,37.0,28.0,28.67,72.75,104.05000000000001,110.25,104.83500000000001,78.94,38.89,47.0,167.0,142.0,114.0,126.0,140.0,113.0,46.33,256.665,19.0,21.67,40.335,23.165
1.0,2.0,2022.0,mean,36.182,28.220384615384617,31.691999999999997,76.49133333333334,105.05533333333334,109.46266666666666,104.47633333333333,99.141,41.764137931034476,51.931724137931035,180.67666666666665,190.75896551724136,141.4275,148.16719999999998,163.7989655172414,129.28518518518518,50.33344827586206,288.4707142857143,18.84689655172414,21.293448275862065,36.86034482758621,29.431379310344827
1.0,2.0,2022.0,mode,34.0,25.0,25.5,85.0,115.0,120.0,92.0,110.0,40.0,64.0,153.0,185.0,145.0,140.0,170.0,125.0,58.0,290.0,17.0,17.0,35.0,30.0
1.0,2.0,2022.0,median,34.0,27.375,29.875,75.25,104.38499999999999,109.47999999999999,103.625,98.16499999999999,41.0,50.67,183.8,186.55,143.94,147.0,162.5,129.0,47.83,284.615,19.75,20.33,35.0,27.5
1.0,2.0,2023.0,mean,39.02878787878788,33.96677419354839,39.341212121212116,75.72393939393939,114.54393939393938,112.00636363636363,107.56212121212123,97.23030303030303,43.05939393939394,57.950606060606056,192.9103333333333,178.73727272727274,145.6330303030303,158.822,177.1890909090909,122.5096875,53.98181818181818,280.1566666666667,21.236969696969695,24.893030303030304,29.85969696969697,29.79090909090909
1.0,2.0,2023.0,mode,38.0,40.0,35.0,84.33,108.34,120.0,103.0,103.0,41.75,62.0,195.0,176.0,129.75,180.0,204.33,135.0,75.0,236.5,20.5,15.0,26.0,28.5
1.0,2.0,2023.0,median,37.0,31.63,39.22,72.63,115.0,111.0,107.33,96.0,41.75,55.5,189.91,175.83,138.33,158.0,176.75,119.58,50.67,277.63,21.68,23.25,27.5,27.0
1.0,2.0,2024.0,mean,44.92696969696969,35.65225806451613,40.33121212121212,85.04727272727271,149.50060606060606,125.8778787878788,117.83878787878787,94.79424242424243,45.307878787878785,60.29333333333333,190.778064516129,150.59764705882353,131.49363636363637,129.79333333333332,142.2851515151515,107.18968749999999,58.256060606060615,299.45969696969695,22.44848484848485,23.636666666666663,36.35333333333333,36.88030303030303
1.0,2.0,2024.0,mode,49.0,42.0,36.0,82.0,170.67,151.0,114.0,99.67,50.0,73.0,232.5,145.0,182.33,130.0,135.33,105.0,76.67,308.33,25.0,32.0,32.0,29.75
1.0,2.0,2024.0,median,42.5,35.83,38.75,84.2,149.08,123.73,115.33,94.42,44.0,59.0,190.36,145.85500000000002,127.67,130.0,140.8,103.36500000000001,53.37,289.82,23.29,21.29,34.84,35.46
1.0,3.0,2016.0,mean,26.709285714285716,23.302,24.48071428571428,66.41296296296296,135.71846153846155,132.86214285714286,103.13000000000001,81.4407142857143,34.93214285714286,41.07607142857143,125.93545454545455,110.03857142857143,72.49703703703705,84.59919999999998,101.79269230769229,66.85047619047619,39.685769230769225,200.51555555555555,15.053214285714287,14.759285714285713,19.504285714285714,19.4575
1.0,3.0,2016.0,mode,28.0,23.0,25.0,70.0,135.0,120.0,94.0,85.0,35.0,44.0,122.0,110.25,64.0,79.5,98.0,69.0,35.0,180.0,17.0,10.0,15.0,20.0
1.0,3.0,2016.0,median,27.0,20.75,24.375,66.33,135.0,131.375,102.815,80.75,35.0,38.5,122.375,107.5,72.0,82.57,96.625,64.6,38.835,200.0,16.5,13.375,18.125,19.75
1.0,3.0,2017.0,mean,29.477586206896554,25.236666666666668,27.1648275862069,93.37555555555555,91.09296296296297,99.63296296296295,77.98071428571428,76.69793103448276,42.534642857142856,41.822142857142865,136.10043478260872,113.43785714285715,79.68500000000002,89.77666666666666,96.49518518518519,74.74045454545454,43.5925925925926,205.1342857142857,15.802758620689655,14.264827586206897,16.05448275862069,19.02785714285714
1.0,3.0,2017.0,mode,32.0,22.0,26.0,75.0,75.0,84.0,80.0,93.0,43.0,40.0,114.5,109.0,75.0,95.0,95.0,69.0,45.0,177.5,18.0,8.0,15.0,17.0
1.0,3.0,2017.0,median,28.33,23.9,26.0,92.5,89.0,96.5,77.03999999999999,75.0,42.165,40.0,136.0,109.0,75.96000000000001,89.0,93.75,71.33,44.5,202.5,17.0,12.6,15.0,17.0
1.0,3.0,2018.0,mean,32.473846153846154,24.62318181818182,26.838846153846152,72.62346153846153,74.7612,76.83807692307693,77.39961538461537,64.35346153846154,41.82115384615384,42.6784,129.2136842105263,109.2428,80.76,91.21565217391304,95.66260869565218,75.62999999999998,46.558846153846154,213.4923076923077,15.553846153846155,15.613461538461538,33.42307692307693,20.691153846153846
1.0,3.0,2018.0,mode,32.0,20.5,23.0,65.0,70.0,70.0,80.0,55.0,39.0,36.0,128.0,117.0,81.0,90.0,92.0,79.0,47.0,220.0,17.0,10.0,30.0,25.0
1.0,3.0,2018.0,median,30.25,23.9,26.1,68.55,72.8,75.0,77.66499999999999,64.0,40.625,41.8,128.0,104.0,81.0,89.25,92.0,73.25,46.25,210.875,16.75,15.5,31.5,20.5
1.0,3.0,2019.0,mean,32.37258064516129,27.076206896551724,29.067741935483873,68.33,77.105,75.76322580645162,78.49806451612903,64.70483870967742,39.703548387096774,44.336333333333336,130.79090909090908,112.1241935483871,85.75709677419353,95.71249999999999,101.73344827586206,80.39521739130433,45.49193548387097,221.46935483870968,15.41483870967742,16.771935483870966,17.6858064516129,22.680322580645157
1.0,3.0,2019.0,mode,32.0,34.0,32.0,75.0,85.0,80.0,76.5,65.0,40.0,60.0,139.0,132.0,75.0,87.0,100.0,93.0,35.0,200.0,18.0,15.0,20.0,20.0
1.0,3.0,2019.0,median,31.0,27.0,28.0,67.33,74.91499999999999,75.5,77.5,65.33,38.5,42.25,130.3,108.8,80.5,92.625,100.0,77.0,42.17,208.75,16.0,15.0,16.0,20.0
1.0,3.0,2020.0,mean,32.29105263157895,28.998333333333335,29.97842105263158,64.89894736842105,85.15736842105264,94.95368421052633,95.52526315789476,66.43684210526317,39.46,45.71526315789474,139.48066666666668,117.21105263157894,90.07842105263158,98.38133333333333,106.21666666666667,89.1907142857143,46.054736842105264,215.19263157894736,15.590000000000002,21.431578947368422,33.967368421052626,22.13947368421053
1.0,3.0,2020.0,mode,34.0,40.0,26.0,75.0,80.0,80.0,100.0,70.0,40.0,44.0,130.0,142.0,95.0,84.0,126.0,116.0,34.0,200.0,12.0,23.0,50.0,12.0
1.0,3.0,2020.0,median,31.5,26.9,28.5,64.0,85.6,93.33,96.17,67.5,38.67,44.67,133.2,115.4,86.0,97.0,106.5,84.91499999999999,44.0,206.0,16.0,20.0,32.5,20.0
1.0,3.0,2021.0,mean,38.21483870967743,28.665555555555557,32.31935483870968,73.3341935483871,106.9193548387097,110.66967741935484,107.19322580645161,80.73967741935483,40.471612903225804,50.571612903225805,164.3725,148.3612903225806,119.02387096774193,130.25480000000002,148.54833333333335,115.28785714285712,48.53066666666666,282.42733333333337,17.541612903225804,18.779032258064515,45.75645161290322,23.743225806451616
1.0,3.0,2021.0,mode,36.0,25.0,30.0,75.0,100.0,118.0,100.0,70.5,42.0,46.0,162.0,141.0,122.0,128.0,150.0,110.0,49.0,493.0,15.0,15.0,45.0,20.0
1.0,3.0,2021.0,median,36.0,26.17,29.29,72.0,107.0,112.5,106.5,79.0,39.33,49.5,165.66500000000002,144.0,119.0,130.0,149.625,117.58500000000001,46.415,257.25,18.0,15.6,46.5,20.33
1.0,3.0,2022.0,mean,34.84178571428571,28.196250000000003,31.952857142857145,75.37464285714285,103.70642857142856,108.25999999999999,104.20464285714286,99.0642857142857,41.84666666666667,53.20148148148149,182.35583333333332,192.4296296296296,142.9830769230769,152.76782608695655,168.63555555555556,137.2468,50.41555555555556,281.62961538461536,18.504074074074072,20.761851851851855,37.04,28.811851851851845
1.0,3.0,2022.0,mode,35.33,25.0,30.0,85.0,115.0,120.0,115.0,97.67,41.0,66.0,180.0,190.0,165.0,135.0,175.0,145.0,47.0,318.0,22.0,19.0,38.0,30.0
1.0,3.0,2022.0,median,34.355000000000004,26.375,30.0,74.75,102.75,109.75,103.0,97.83500000000001,41.0,52.0,182.5,188.0,144.60500000000002,150.75,164.33,137.33,49.0,278.07000000000005,18.94,19.0,35.71,28.25
1.0,3.0,2023.0,mean,39.71088235294117,34.201875,38.892941176470586,75.2229411764706,114.61176470588235,111.60882352941177,107.15470588235293,95.7720588235294,42.81,57.05911764705883,193.156,176.41117647058826,144.67823529411766,155.12033333333332,169.3730303030303,120.78,54.86058823529412,283.25558823529406,21.580000000000002,22.36676470588235,26.445588235294117,28.54529411764706
1.0,3.0,2023.0,mode,33.0,43.0,33.5,71.0,118.75,120.0,103.0,102.5,40.0,52.0,191.0,176.0,145.0,177.0,196.33,104.5,75.0,352.5,21.5,14.0,23.25,25.0
1.0,3.0,2023.0,median,38.0,33.165,38.625,71.775,114.785,110.205,105.75,95.0,41.75,56.42,190.435,174.5,138.70999999999998,153.6,172.75,118.38,50.05,275.705,22.23,21.64,23.685000000000002,26.064999999999998
1.0,3.0,2024.0,mean,45.452352941176464,35.725625,40.438529411764705,85.8385294117647,150.29382352941178,126.87588235294119,118.69500000000001,95.01176470588236,45.4585294117647,60.19,188.42466666666664,148.06794117647058,130.53411764705885,128.61387096774195,141.09823529411764,105.3,58.484117647058824,296.84558823529414,22.574411764705882,24.508235294117647,35.34764705882353,34.402058823529416
1.0,3.0,2024.0,mode,39.48,41.0,36.0,90.0,170.67,142.0,125.0,99.33,55.0,73.0,232.5,137.0,128.0,130.0,145.0,105.0,60.0,308.33,19.67,17.0,35.25,45.0
1.0,3.0,2024.0,median,43.055,36.25,39.015,84.55,151.0,124.22,117.53999999999999,95.03,44.035,58.95,189.75,144.0,128.0,130.0,140.25,101.905,53.525,287.01,23.435000000000002,22.11,33.07,30.75
1.0,4.0,2016.0,mean,26.882499999999997,22.958333333333332,24.475,66.90888888888888,133.8969230769231,133.76703703703703,100.84037037037037,81.00464285714285,36.643214285714286,41.05821428571429,123.76333333333332,106.06444444444443,71.4353846153846,84.41708333333334,101.51439999999998,68.7804761904762,40.065384615384616,199.87037037037038,15.112857142857143,16.345357142857143,18.64107142857143,19.830740740740744
1.0,4.0,2016.0,mode,28.0,18.0,26.0,75.0,134.0,120.0,103.0,81.5,40.0,44.0,119.25,110.0,64.0,83.0,90.75,60.0,35.0,130.0,17.0,10.0,16.0,20.0
1.0,4.0,2016.0,median,27.0,20.625,24.5,66.5,134.75,131.25,101.67,80.75,36.75,38.21,122.0,101.0,71.0,83.0,95.5,66.0,39.625,199.25,16.5,16.5,16.475,18.0
1.0,4.0,2017.0,mean,29.529199999999996,24.696956521739136,26.522800000000004,88.2616,86.8116,98.1548,79.76559999999999,74.5836,42.663999999999994,41.111999999999995,136.91714285714284,112.70880000000001,79.0332,87.85608695652175,94.91680000000001,70.78299999999999,43.3076,206.39559999999997,15.604000000000001,13.464399999999998,14.851999999999999,18.0164
1.0,4.0,2017.0,mode,31.0,22.0,24.0,80.0,75.0,90.0,80.0,70.0,41.0,40.0,115.0,105.0,68.33,100.0,93.0,77.0,45.0,150.0,17.0,10.0,15.0,17.0
1.0,4.0,2017.0,median,28.0,22.5,25.67,84.5,79.0,95.0,77.33,72.17,42.63,40.0,134.5,105.0,76.13,84.25,93.0,70.25,45.0,213.75,17.0,11.25,14.5,16.67
1.0,4.0,2018.0,mean,29.007894736842104,23.289411764705882,25.268947368421053,65.52000000000001,71.39105263157894,70.74578947368421,71.96368421052631,59.52157894736841,39.23157894736842,41.840526315789475,130.23176470588237,103.77631578947368,81.05166666666668,88.85235294117648,94.50999999999999,77.08538461538463,41.47210526315789,208.2578947368421,15.603157894736844,14.979473684210527,21.203157894736844,16.501578947368422
1.0,4.0,2018.0,mode,30.0,20.0,23.0,69.2,70.0,74.25,71.2,60.0,40.0,36.0,107.0,121.0,75.0,87.0,86.0,71.25,50.0,220.0,17.0,14.0,16.0,9.75
1.0,4.0,2018.0,median,29.5,21.5,24.0,65.5,70.6,70.5,72.5,57.0,39.5,41.75,128.0,100.75,81.19,90.0,92.25,79.43,42.0,212.25,17.0,14.0,20.0,15.25
1.0,4.0,2019.0,mean,32.1865625,27.253448275862066,29.106250000000003,67.4459375,77.167,74.87548387096774,80.7246875,65.296875,39.10366666666666,46.866129032258065,130.20545454545456,112.24906250000001,85.97838709677418,96.42714285714285,103.81103448275861,78.75227272727273,48.5916129032258,225.7893548387097,15.87258064516129,16.420645161290324,17.69903225806452,26.85064516129032
1.0,4.0,2019.0,mode,32.0,30.0,30.0,75.0,85.0,75.0,80.0,65.0,39.0,42.0,121.0,109.0,70.0,89.5,100.0,80.5,60.0,360.0,18.0,15.0,20.0,30.0
1.0,4.0,2019.0,median,30.585,28.0,28.2,66.8,75.25,75.0,78.625,65.0,38.34,42.67,127.165,109.0,82.83,92.25,100.0,75.66499999999999,45.0,208.75,17.0,15.8,16.29,24.17
1.0,4.0,2020.0,mean,32.605185185185185,30.3096,30.906296296296293,68.06666666666668,90.32038461538461,99.43703703703704,104.58407407407405,70.54074074074076,40.11037037037036,47.53592592592593,141.75571428571428,117.36074074074075,90.94629629629628,102.09083333333332,110.49423076923075,89.2531818181818,47.4437037037037,221.60037037037037,16.352592592592593,27.023703703703703,33.46259259259259,26.344814814814818
1.0,4.0,2020.0,mode,32.0,25.0,34.0,75.0,95.0,100.0,125.0,70.0,42.0,44.0,130.0,132.0,96.0,105.0,109.0,98.0,60.0,200.0,20.0,20.0,35.0,40.0
1.0,4.0,2020.0,median,32.0,30.0,30.0,67.33,90.0,99.83,102.6,70.0,40.0,45.0,135.0,114.5,91.5,100.5,108.75,88.375,45.8,213.33,17.44,25.6,33.0,25.0
1.0,4.0,2021.0,mean,37.9775,27.678,31.088214285714283,73.21785714285714,106.28999999999999,109.84607142857145,105.78892857142857,81.20357142857142,39.948214285714286,50.894285714285715,165.81954545454548,151.7825,123.69785714285715,134.33576923076924,161.25928571428568,120.53153846153845,48.487500000000004,278.95392857142855,17.79285714285714,17.850714285714286,27.287142857142857,19.850714285714282
1.0,4.0,2021.0,mode,35.0,25.0,30.0,75.0,110.0,120.0,100.0,75.0,38.0,46.0,164.0,150.0,130.0,140.0,170.0,125.0,47.0,510.0,20.0,14.0,30.0,20.0
1.0,4.0,2021.0,median,35.33,25.0,29.7,71.875,106.19,108.83500000000001,105.5,81.25,39.125,49.0,168.25,150.0,121.83500000000001,135.735,159.5,124.08500000000001,45.5,267.05,18.625,17.22,27.0,19.25
1.0,4.0,2022.0,mean,35.739000000000004,29.530714285714286,32.13566666666667,77.048,106.03833333333333,108.15,105.61566666666667,98.55666666666666,41.796551724137935,53.02344827586207,191.06,189.44620689655173,156.6596551724138,164.9524,183.88344827586204,148.96481481481482,52.001724137931035,280.2979310344828,19.401379310344826,21.992,30.30233333333333,26.190666666666665
1.0,4.0,2022.0,mode,36.0,25.0,26.0,85.0,110.0,97.0,120.0,101.0,39.0,50.0,180.0,180.0,172.0,170.0,198.0,166.0,60.0,227.0,21.0,30.0,30.0,30.0
1.0,4.0,2022.0,median,34.94,28.365,31.0,75.33500000000001,105.11,107.96000000000001,105.75,97.86500000000001,41.0,50.67,188.19,185.67,156.08,164.86,186.0,148.33,49.0,277.27,20.17,20.8,28.0,24.75
1.0,4.0,2023.0,mean,39.32741935483872,33.12068965517241,38.39129032258065,75.51451612903227,117.02516129032259,111.09032258064515,108.1216129032258,95.24258064516128,42.76870967741934,57.612258064516126,197.02666666666664,169.52258064516124,139.96032258064517,151.11962962962966,167.56,117.46344827586208,52.74266666666666,292.4536666666666,21.421290322580642,20.871612903225806,24.777741935483867,26.009677419354844
1.0,4.0,2023.0,mode,38.0,40.67,35.0,74.0,115.0,138.33,107.0,108.0,50.0,70.0,224.5,215.0,138.0,170.0,178.0,123.0,75.0,308.33,25.0,20.0,23.0,35.0
1.0,4.0,2023.0,median,37.4,32.5,38.0,72.78,115.0,109.13,107.75,94.56,42.0,56.25,192.25,166.4,135.31,150.6,169.33,116.54,48.92,287.415,22.0,20.0,23.0,22.5
